Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
;;;;;;;;;;
262;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Considera de Utilidade Pública a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
261;   ;2009;;Projeto de Lei;;Figueirôa;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
260;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre a concessão de Título de Cidadão Honorário.;;Arquivada
;;;;;;;;;;
259;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Institui o Dia Municipal dos Portadores de Necessidades Especiais.;;Arquivada
;;;;;;;;;;
258;   ;2009;;Projeto de Lei;;José Tarcísio;;Institui a instalação de GPS (Global Positioning System) nas ambulâncias em atividade no Município de Juiz de Fora e dá outras providências;;Transformado em Norma Jurídica
;;;;;;;;;;
257;   ;2009;;Projeto de Lei;;João do Joaninho;;Dispõe sobre concessão de Título de Cidadão Benemérito;;Transformado em Norma Jurídica
;;;;;;;;;;
256;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a obrigatoriedade da instalação de câmeras fílmadoras com gravadores de imagem no interior de todos os veículos de transporte coletivo do Município de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
255;   ;2009;;Projeto de Lei;;Isauro Calais;;Permite a parada e estacionamento de veículos oficiais que menciona, em parques, praças e jardins do Município.;;Arquivada
;;;;;;;;;;
254;   ;2009;;Projeto de Lei;;José Emanuel;;Dispõe sobre a obrigatoriedade da recomposição das vias e logradouros públicos municipais, após realização de obras ou serviços, no prazo que menciona e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
253;   ;2009;;Projeto de Lei;;Fiorilo;;Altera a redação de dispositivos da Lei 10.779, de 27 de julho de 2004, que alterou disposições da lei que cria o Programa Municipal Mário Helênio do Incentivo do Esporte, institui o Fundo Municipal de Apoio ao Esporte e dá outras providências.;;Arquivada
;;;;;;;;;;
252;   ;2009;;Projeto de Lei;;Fiorilo;;Altera a redação de dispositivos da Lei 10.133, de 12 de janeiro de 2002, que cria o Programa Municipal Mário Helênio do Incentivo do Esporte, institui o Fundo Municipal de Apoio ao Esporte e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
251;   ;2009;;Projeto de Lei;;Fiorilo;;Dispõe sobre divulgação de informação sobre descontos de 50% para os idosos e equiparados em eventos artísticos, culturais, esportivos e de lazer, em estabelecimentos ou instalações do Município, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
250;   ;2009;;Projeto de Lei;;Fiorilo;;Dispõe sobre a afixação de horários na parte frontal dos coletivos urbanos do Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
249;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Alter dispositivo legal.;;Transformado em Norma Jurídica
;;;;;;;;;;
248;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a instituição no Calendário Oficial do Município de Juiz de Fora da Semana de Conscientização e Orientação Sexual e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
247;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
246;   ;2009;;Projeto de Lei;;Tico-Tico;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
245;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre concessão de Título de Cidadão Benemérito.;;Transformado em Norma Jurídica
;;;;;;;;;;
244;   ;2009;;Projeto de Lei;;Flávio Cheker;;Considera de Utilidade Pública a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
243;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe o título de utilidade pública municipal;;Transformado em Norma Jurídica
;;;;;;;;;;
242;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre inscrição nos carnês de lançamento anual de tributos municipais.;;Transformado em Norma Jurídica
;;;;;;;;;;
241;   ;2009;;Projeto de Lei;;José Tarcísio;;Dispõe sobre concessão de Título Honorífico.;;Transformado em Norma Jurídica
;;;;;;;;;;
240;   ;2009;;Projeto de Lei;;Figueirôa;;Dispõe sobre Denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
239;   ;2009;;Projeto de Lei;;Figueirôa;;Regulamenta o § 1º do art.2º da Lei Orgânica do Município, disciplina e consolida a legislação municipal que dispõe sobre normas para a publicidade dos Órgãos Municipais e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
238;   ;2009;;Projeto de Lei;;Flávio Cheker;;Altera dispositivo de Lei;;Arquivada
;;;;;;;;;;
237;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dá nova redação ao art. 6° caput e inciso IV, da Lei n° 11813, de 30 de julho de 2009.;;Transformado em Norma Jurídica
;;;;;;;;;;
236;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre a colocação de um segurança em cada um dos locais que possuem equipamentos bancários que efetuem saques no Município, e dá outras providências.;;Arquivada
;;;;;;;;;;
235;   ;2009;;Projeto de Lei;;José Tarcísio;;Dispõe sobre concessão de Título Honorífico;;Transformado em Norma Jurídica
;;;;;;;;;;
234;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;Dispõe sobre denominação de logradouro público.;;Transformado em Norma Jurídica
;;;;;;;;;;
233;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;Dispõe sobre denominação de logradouro público.;;Transformado em Norma Jurídica
;;;;;;;;;;
232;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;Dispõe sobre denominação de logradouro públcio.;;Transformado em Norma Jurídica
;;;;;;;;;;
231;   ;2009;;Projeto de Lei;;Carlos Bonifácio;;Dispõe sobre a obrigatoriedade do uso de prefixo de identificação nos tetos dos veicules que especifica e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
230;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Dá nova redação ao art. 1° da Lei n° 10.663, de 10 de fevereiro de 2004.;;Transformado em Norma Jurídica
;;;;;;;;;;
229;   ;2009;;Projeto de Lei;;Noraldino Júnior;;"Dispõe sobre denominação de Logradouro Público. ""Rua Nair Mendes Nunes""";;Transformado em Norma Jurídica
;;;;;;;;;;
228;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre criação do dia do Plantio de Árvore nativas da Cidade de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
227;   ;2009;;Projeto de Lei;;Fiorilo;;Altera o caput do art. 6º da Lei nº 11.825, de 15 de setembro de 2009.;;Transformado em Norma Jurídica
;;;;;;;;;;
226;   ;2009;;Projeto de Lei;;José Emanuel;;Dispõe sobre concessão de Título de Cidadania Honorária.;;Transformado em Norma Jurídica
;;;;;;;;;;
225;   ;2009;;Projeto de Lei;;João do Joaninho;;Dsipõe sobre concessão de Título de Cidadania Honorária;;Transformado em Norma Jurídica
;;;;;;;;;;
224;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre denominação de Próprio Municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
223;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre concessão de Título de Cidadania Honorária. ""Luiz Antônio Pagot.";;Transformado em Norma Jurídica
;;;;;;;;;;
222;   ;2009;;Projeto de Lei;;Figueirôa;;Dispõe sobre concessão de Título de Utilidade Pública;;Transformado em Norma Jurídica
;;;;;;;;;;
221;   ;2009;;Projeto de Lei;;José Laerte;;Dispõe sobre a instalação de Mini-Ete`s (Estações de tratamento de Esgoto), nas edificações do Município de Juiz de Fora, e dá outras providências.;;Arquivada
;;;;;;;;;;
220;   ;2009;;Projeto de Lei;;Chico Evangelista;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
219;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre a Unificação da Legislação e da nova Regulamentação às Feiras Artesanais, Itinerantes, de Negócios e Culturais no Município de Juiz de Fora, determina as áreas destinadas às suas realizações, a necessidade de cadastro, as autorizações necessárias e, ainda, a tributação atinente a cada uma das atividades listadas.;;Transformado em Norma Jurídica
;;;;;;;;;;
218;   ;2009;;Projeto de Lei;;Tico-Tico;;"Dispõe sobre concessão de Título de Cidadania Honorária. ""Myllena Gusmão Vargina""";;Transformado em Norma Jurídica
;;;;;;;;;;
217;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Joséria Rezende Almeida de Menezes""";;Transformado em Norma Jurídica
;;;;;;;;;;
216;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Doutor Renê Soares de Oliveira""";;Transformado em Norma Jurídica
;;;;;;;;;;
215;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Amélia Salles Stylianos""";;Transformado em Norma Jurídica
;;;;;;;;;;
214;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Engenheiro Geraldo Magela de Mattos Sanábio""";;Transformado em Norma Jurídica
;;;;;;;;;;
213;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Rita de Oliveira Corrêa""";;Transformado em Norma Jurídica
;;;;;;;;;;
212;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;Dispõe sobre Denominação de Logradouro Público.;;Arquivada
;;;;;;;;;;
211;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Amélia Salles de Oliveira""";;Transformado em Norma Jurídica
;;;;;;;;;;
210;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Armília Rezende de Almeida""";;Transformado em Norma Jurídica
;;;;;;;;;;
209;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Judith Tedesco Bellini""";;Transformado em Norma Jurídica
;;;;;;;;;;
208;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre presença de um intérprete em reuniões plenárias e audiências púiblicas na Câmara Municipal de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
207;   ;2009;;Projeto de Lei;;Carlos Bonifácio;;"Dispõe sobre concessão de Título Benemérito. ""Maria Helena de Araújo Torres""";;Transformado em Norma Jurídica
;;;;;;;;;;
206;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;Altera o nome de um departamento da Fundação Cultural Alfredo Ferreira Lage.;;Arquivada
;;;;;;;;;;
205;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. Luiz Álvaro Dilly de Medeiros""";;Transformado em Norma Jurídica
;;;;;;;;;;
204;   ;2009;;Projeto de Lei;;Figueirôa;;Institui desconto para o ingresso de pessoas não-estudantes nos locais e nas condições que especifica e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
203;   ;2009;;Projeto de Lei;;Isauro Calais;;Dispõe sobre a obrigatoriedade de colocação de faixa de sinalização em cor de destaque em portas de vidro.;;Transformado em Norma Jurídica
;;;;;;;;;;
202;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;"Dispõe sobre a denominação de logradouro público. ""Rua Radialista Adair Mendes""";;Transformado em Norma Jurídica
;;;;;;;;;;
201;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dá nova redação ao § 1º do art.22 da Lei 8056, de 27 de março de 1992.;;Arquivada
;;;;;;;;;;
200;   ;2009;;Projeto de Lei;;José Laerte;;"Considera de Utilidade Pública a Entidade que menciona. ""SAPA - Sociedade dos Amigos Protetores dos Animais e do Meio Ambiente""";;Transformado em Norma Jurídica
;;;;;;;;;;
199;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Institui o Dia Municipal dos Surdos.;;Transformado em Norma Jurídica
;;;;;;;;;;
198;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre a obrigatoriedade do Município em manter disponível no site oficial da Prefeitura Municipal de Juiz de Fora a localização de todos os radares e seus respectivos limites de velocidade.;;Transformado em Norma Jurídica
;;;;;;;;;;
197;   ;2009;;Projeto de Lei;;Isauro Calais;;"Dispõe sobre inclusão no Calendário Oficial do Município. ""O Dia do Nascituro""";;Transformado em Norma Jurídica
;;;;;;;;;;
196;   ;2009;;Projeto de Lei;;Isauro Calais;;Dispõe sobre inclusão no Calendário Oficial do Município.;;Transformado em Norma Jurídica
;;;;;;;;;;
195;   ;2009;;Projeto de Lei;;José Tarcísio;;Institui o Departamento de Esportes e Lazer em empresas com mais de 400 (quatrocentos) funcionários, estabelecidas no Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
194;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Dispõe sobre a inserção de mensagem alusiva de dizeres sobre a orientação de jogar os papéis no lixo em todos os meios de veiculação escrita no âmbito Municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
193;   ;2009;;Projeto de Lei;;João do Joaninho;;"Dispõe sobre concessão de Título Cidadão Honorário. ""Maurício Campos Júnior""";;Transformado em Norma Jurídica
;;;;;;;;;;
192;   ;2009;;Projeto de Lei;;João do Joaninho;;"Dispõe sobre concessão de Título Cidadão Honorário. ""Cláudio Vinício Serra Teixeira""";;Transformado em Norma Jurídica
;;;;;;;;;;
191;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Dispõe sobre a fixação de cartazes alertando e advertindo sobre os malefícios do fumo, bebidas alcoólicas e drogas nos estabelecimentos de ensino e comerciais de qualquer natureza no Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
190;   ;2009;;Projeto de Lei;;Wanderson Castelar;;Institui o Portal da Transparência Municipal, destinado a reunir e divulgar todas as informações de interesse público que se relacionem à arrecadação e aos gastos dos poderes Legislativo e Executivo, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
189;   ;2009;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre a obrigatoriedade da instalação de lavatórios, com água corrente, sabão líquido e toalhas de papel, nos estabelecimentos que comercializam alimentos para consumo no próprio local, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
188;   ;2009;;Projeto de Lei;;Chico Evangelista, José Emanuel, Chico Evangelista;;Dispõe sobre criação de áreas para fumantes em bares, restaurantes, lanchonetes e casas noturnas no Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
187;   ;2009;;Projeto de Lei;;João do Joaninho;;Dispõe sobre denominação de logradouro público. Maria Hilda;;Arquivada
;;;;;;;;;;
186;   ;2009;;Projeto de Lei;;João do Joaninho;;Dispõe sobre denominação de logradouro público. Maria Inês;;Arquivada
;;;;;;;;;;
185;   ;2009;;Projeto de Lei;;João do Joaninho;;Dispõe sobre a regularização do cadastramento e identificação dos guardadores e lavadores autônomos de veículos automotores.;;Arquivada
;;;;;;;;;;
184;   ;2009;;Projeto de Lei;;Isauro Calais, José Emanuel, José Emanuel;;Altera a Redação da Lei n 11.197, de 13 de agosto de 2006.;;Arquivada
;;;;;;;;;;
183;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""José Barbosa de Almeida""";;Transformado em Norma Jurídica
;;;;;;;;;;
182;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Daniele Lamarca Pereira""";;Transformado em Norma Jurídica
;;;;;;;;;;
181;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Cláudia Lamarca Pereira""";;Transformado em Norma Jurídica
;;;;;;;;;;
180;   ;2009;;Projeto de Lei;;Betão;;Dispõe sobre a proibição de exigência de depósito de qualquer natureza, para possibilitar internamento de doentes em situação de urgência e emergência, em hospitais da rede privada.;;Arquivada
;;;;;;;;;;
179;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Plácido de Magalhães Gomes""";;Transformado em Norma Jurídica
;;;;;;;;;;
178;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre concessão de Título de Cidadania Honorária. ""Gil Antônio Moreira""";;Transformado em Norma Jurídica
;;;;;;;;;;
177;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Sebastião Martins""";;Transformado em Norma Jurídica
;;;;;;;;;;
176;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;"Dispõe sobre denominação de logradouro público. ""Maria de Almeida Silva""";;Transformado em Norma Jurídica
;;;;;;;;;;
174;   ;2009;;Projeto de Lei;;Chico Evangelista;;Dispõe sobre a afixação de informativo, em local bem visível, nos consultórios médicos, dos valores fixados, pelqa Tabela da Associação Médica Brasileira, referente a consulta médica, diagnose e terapia e dá outras providências.;;Arquivada
;;;;;;;;;;
173;   ;2009;;Projeto de Lei;;Betão;;Dispõe sobre a composição da comissão processante do Processo Administrativo Disciplinar, alterando o atual artigo 161 da Lei 8.710/95, modificada pelo artigo 1º da Lei 10.113/2001.;;Arquivada
;;;;;;;;;;
172;   ;2009;;Projeto de Lei;;José Tarcísio;;Institui a obrigatoriedade do afastamento do trabalho para as servidoras públicas municipais gestantes, a partir do 4º mês de gravidez, em razão do vírus Influenza A (H1N1), e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
171;   ;2009;;Projeto de Lei;;Betão;;"Dispõe sobre denominação de Logradouro Público. ""Professor Crisóstomo Ferreira""";;Arquivada
;;;;;;;;;;
170;   ;2009;;Projeto de Lei;;Isauro Calais;;"Dispõe sobre concessão de Título de Cidadão Benemérito. ""Marcus Vinicius Caetano Pestana da Silva""";;Transformado em Norma Jurídica
;;;;;;;;;;
169;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Institui o Dia Municipal dos Filhos e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
168;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Dispõe sobre a obrigatoriedade da instalação pelas fábricas e montadoras, bem como o uso em motocicletas, de antenas de proteção contra fios cortantes como equipamentos de segurança e dá outras providências.;;Arquivada
;;;;;;;;;;
167;   ;2009;;Projeto de Lei;;Fiorilo;;Dispõe sobre prazo de cemitação nos cemitérios públicos e particulares do Município.;;Transformado em Norma Jurídica
;;;;;;;;;;
166;   ;2009;;Projeto de Lei;;Fiorilo;;Dispõe sobre a comercialização de alimentos nas cantinas, lanchonetes ou similares, nos estabelecimentos de ensino fundamental público e privado.;;Arquivada
;;;;;;;;;;
165;   ;2009;;Projeto de Lei;;José Emanuel;;"Considera de Utilidade Pública a entidade que menciona. ""Liga Independente das Escolas de Samba de Juiz de Fora""";;Transformado em Norma Jurídica
;;;;;;;;;;
164;   ;2009;;Projeto de Lei;;José Emanuel;;Dispõe sobre a visita e venda de mudas no Horto Florestal Municipal, José Nagem Assad.;;Transformado em Norma Jurídica
;;;;;;;;;;
163;   ;2009;;Projeto de Lei;;Flávio Cheker;;Orienta o Poder Público Municipal a manter na cidade de Juiz de Fora serviços e programas de atenção à população de rua, garantindo padrões éticos de dignidade e não violência na concretização de mínimos sociais e os direitos de cidadania a esse segmento social.;;Transformado em Norma Jurídica
;;;;;;;;;;
162;   ;2009;;Projeto de Lei;;Isauro Calais;;Dispõe sobre concessão de Título de Utilidade Pública. Associação Religiosa e Cultural de Culto Afro Brasileiro Ilê Axé Aldeia de Oxosse;;Arquivada
;;;;;;;;;;
161;   ;2009;;Projeto de Lei;;Figueirôa;;"Dispõe sobre denominação de logradouro público. ""Rua Venina Rocha de Almeida""";;Transformado em Norma Jurídica
;;;;;;;;;;
160;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Considera de Utilidade Pública a entidade que menciona. IPEPPI - Instituto de Pesquisa Projetos e Planos Integrados.;;Arquivada
;;;;;;;;;;
159;   ;2009;;Projeto de Lei;;Bruno Siqueira;;"Dispõe sobre concessão de Título de Cidadania Benemérita. ""Academia Rio Branco""";;Transformado em Norma Jurídica
;;;;;;;;;;
158;   ;2009;;Projeto de Lei;;Bruno Siqueira;;"Dispõe sobre denominação de Logradouro Público. ""Rua Solange de Fátima da Silva Inácio""";;Transformado em Norma Jurídica
;;;;;;;;;;
157;   ;2009;;Projeto de Lei;;José Laerte;;Dispõe sobre afixação de preços de produtos nas gondolas de supermercados, padaria, atacadistas e em todos os estabelecimentos que comercializam produtos fracionados.;;Arquivada
;;;;;;;;;;
156;   ;2009;;Projeto de Lei;;Figueirôa;;Torna obrigatório a inclusão de mel de abelha na complementação da merenda escolar, nas escolas públicas municipais e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
155;   ;2009;;Projeto de Lei;;Flávio Cheker;;Institui a obrigatoriedade de implantação de Programa de alimentação para os trabalhadores das empresas de construção civil, terraplanagem e pavimentação que celebrarem contratos com o Poder Público Municipal.;;Arquivada
;;;;;;;;;;
154;   ;2009;;Projeto de Lei;;Figueirôa;;"Altera o art. 5º, da Lei nº 11.651, de 05 de agosto de 2008, que ""Institui a cobrança de meia-entrada para ingresso de estudantes nos locais e nas condições que especifica e dispõe sobre a comprovaçãoda qualidade de estudante e de menor de dezoito anos.""";;Arquivada
;;;;;;;;;;
153;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a obrigatoriedade de bebedouros de água potável em Salões de dança, Casas de Shows, danceterias e similares e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
152;   ;2009;;Projeto de Lei;;José Tarcísio;;Institui o Serviço de Moto-Taxi e de Moto-Frete no Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
151;   ;2009;;Projeto de Lei;;Doutor Luiz Carlos;;Estabelece a obrigatoriedade da divulgação na rede mundial de computadores (internet) da relação dos medicamentos da farmácia básica do Município distribuídos pela Secretaria de Saúde de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
150;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre título de utilidade pública municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
149;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre Utilidade Pública municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
148;   ;2009;;Projeto de Lei;;Bruno Siqueira;;"Dispõe sobre concessão de Título Honorário. ""Alberto Pinto Coelho Júnior""";;Transformado em Norma Jurídica
;;;;;;;;;;
147;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre concessão de Título Honorário.;;Transformado em Norma Jurídica
;;;;;;;;;;
146;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre a Unificação da Legislação e da nova Regulamentação às Feiras Artesanais, Itinerantes, de Negócios e Culturais no Município de Juiz de Fora, determina as áreas destinadas às suas realizações, a necessidade de cadastro, as autorizações necessárias e, ainda, a tributação atinente a cada uma das atividades listadas.;;Arquivada
;;;;;;;;;;
144;   ;2009;;Projeto de Lei;;Isauro Calais;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
143;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
142;   ;2009;;Projeto de Lei;;Julio Gasparette;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
141;   ;2009;;Projeto de Lei;;Flávio Cheker;;Dispõe sobre o Dia Municipal de Prevenção e Enfrentamento à Violência.;;Transformado em Norma Jurídica
;;;;;;;;;;
140;   ;2009;;Projeto de Lei;;Figueirôa;;Dispõe sobre Concessão de Título de Cidadania Honorária;;Transformado em Norma Jurídica
;;;;;;;;;;
139;   ;2009;;Projeto de Lei;;Bruno Siqueira;;"Dispõe sobre concessão de Título de Cidadania Honorária. ""Antônio Jorge de Souza Marques""";;Transformado em Norma Jurídica
;;;;;;;;;;
138;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a Concessão de Título Honorífico.;;Transformado em Norma Jurídica
;;;;;;;;;;
137;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a criação, no Município de Juiz de Fora o Programa Árvores Frutíferas em áreas públicas do município, praças, ruas, margens das rodovias, campos de futebol, canteiros de avenidas e outros, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
136;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre quitação dos valores de renovação da Carteira Nacional de Habitação dos servidores públicos municipais da Administração Direta e Indireta, para os cargos de motorista e dá outras providências.;;Arquivada
;;;;;;;;;;
135;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Altera o § 1º do Art. 105 da Lei nº 5.546, de 26 de dezembro de 1978, com a redação dada pela Lei nº 8.619, de 30 de dezembro de 1994.;;Transformado em Norma Jurídica
;;;;;;;;;;
134;   ;2009;;Projeto de Lei;;Noraldino Júnior;;Dispõe sobre a instalação de placas informativas de radar no município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
133;   ;2009;;Projeto de Lei;;José Laerte;;Dispõe sobre a coleta, reutilização, reciclagem, tratamento e disposição final de lixo tecnológico ou eletrônico no Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
131;   ;2009;;Projeto de Lei;;José Tarcísio;;Dispõe sobre denominação de Logradouro Público.;;Arquivada
;;;;;;;;;;
130;   ;2009;;Projeto de Lei;;Ana do Padre Frederico;;Dispõe sobre a instituição do programa de distribuição gratuita de anticoncepcionais às mulheres e preservativos nas Unidades Básicas de Saúde do Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
128;   ;2009;;Projeto de Lei;;Rodrigo Mattos;;Considera de Utilidade Pública;;Transformado em Norma Jurídica
;;;;;;;;;;
127;   ;2009;;Projeto de Lei;;José Laerte;;Considera de Utilidade Pública a Entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
126;   ;2009;;Projeto de Lei;;José Laerte;;Considera de Utilidade Pública a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
125;   ;2009;;Projeto de Lei;;José Laerte;;Dispõe sobre a utilização dos espaços públicos constituídos por bens tombados ou seu entorno.;;Transformado em Norma Jurídica
;;;;;;;;;;
124;   ;2009;;Projeto de Lei;;Carlos Bonifácio;;Dispõe sobre concessão de Título de Cidadão Benemérito.;;Transformado em Norma Jurídica
;;;;;;;;;;
123;   ;2009;;Projeto de Lei;;José Emanuel;;Dispõe sobre Denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
122;   ;2009;;Projeto de Lei;;Noraldino Junior;;Institui, no Calendário do Município de Juiz de Fora, o Dia dos Motoristas.;;Transformado em Norma Jurídica
;;;;;;;;;;
121;   ;2009;;Projeto de Lei;;Wanderson Castelar;;Dá nome de Travessa Vicente Brugger o logradouro ainda sem nome, localizado no loteamento Jardim Vila Branca, bairro Monte Castelo.;;Transformado em Norma Jurídica
;;;;;;;;;;
120;   ;2009;;Projeto de Lei;;Betão;;Autoriza a implantação do Programa de Psicologia Escolar nas Escola Públicas de Juiz de Fora.;;Arquivada
;;;;;;;;;;
119;   ;2009;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre inscrição nos carnês de lançamento anual de tributos municipais.;;Transformado em Norma Jurídica
;;;;;;;;;;
118;   ;2009;;Projeto de Lei;;Flávio Cheker;;Dispõe sobre Denominação de Logradouro Público.;;Arquivada
;;;;;;;;;;
