Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
;;;;;;;;;;
4;   ;2017;;Moção;;Delegada Sheila;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
3;   ;2017;;Moção;;Delegada Sheila;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
2;   ;2017;;Moção;;Delegada Sheila;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
1;   ;2017;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
36;   ;2016;;Moção;;Dr. Antônio Aguiar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
305;   ;2016;;Moção;;Oliveira Tresse;;Solicita um estudo para implantação de um dispositivo de controle de tráfego (redutor de velocidade com faixa de travessia) na rua Diva Garcia em frente ao n° 2028, no bairro Linhares Juiz de Fora/MG.;;Arquivada
;;;;;;;;;;
293;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
292;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
291;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
290;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
289;   ;2016;;Moção;;Wanderson Castelar, Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
288;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
287;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
286;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
285;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
284;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
283;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
282;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
281;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
280;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
279;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
278;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
277;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
276;   ;2016;;Moção;;Jucelio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
275;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
274;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
273;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
272;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
271;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
270;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
269;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
268;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
267;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
266;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
265;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
264;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
263;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
262;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
261;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
260;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
259;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
258;   ;2016;;Moção;;Wanderson Castelar, Wanderson Castelar, Wanderson Castelar, Wanderson Castelar, Wanderson Castelar, Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
257;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
256;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
255;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
254;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
253;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
252;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
251;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
250;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
249;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
248;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
247;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
246;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
245;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
244;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
243;   ;2016;;Moção;;Chico Evangelista;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
242;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
241;   ;2016;;Moção;;Nilton Militão;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
240;   ;2016;;Moção;;Nilton Militão;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
239;   ;2016;;Moção;;Nilton Militão;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
238;   ;2016;;Moção;;Nilton Militão;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
237;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
236;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
235;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
234;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
233;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
232;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
231;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
230;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
229;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
228;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
227;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
226;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
225;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
224;   ;2016;;Moção;;Wanderson Castelar;;Moção de Pesar;;Arquivada
;;;;;;;;;;
223;   ;2016;;Moção;;Júlio Gasparette;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
222;   ;2016;;Moção;;Rodrigo Mattos;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
221;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
220;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
219;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
218;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
217;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
216;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
215;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
214;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
213;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
212;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
211;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
210;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
209;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
208;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
207;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
206;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
205;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
204;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
203;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
202;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
201;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
200;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
199;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
198;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
197;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
196;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
195;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
194;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
193;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
192;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
191;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
190;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
189;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
188;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
187;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
186;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
185;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
184;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
183;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
182;   ;2016;;Moção;;Cido Reis;;Moção de Pesar;;Arquivada
;;;;;;;;;;
181;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
180;   ;2016;;Moção;;Júlio Gasparette;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
179;   ;2016;;Moção;;Oliveira Tresse;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
178;   ;2016;;Moção;;Rodrigo Mattos;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
177;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
176;   ;2016;;Moção;;Cido Reis;;Moção;;Arquivada
;;;;;;;;;;
175;   ;2016;;Moção;;Oliveira Tresse;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
174;   ;2016;;Moção;;Oliveira Tresse;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
173;   ;2016;;Moção;;Oliveira Tresse;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
172;   ;2016;;Moção;;Oliveira Tresse;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
171;   ;2016;;Moção;;Oliveira Tresse;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
170;   ;2016;;Moção;;Oliveira Tresse;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
169;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
168;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
167;   ;2016;;Moção;;José Laerte;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
166;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
165;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
164;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
163;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
162;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
161;   ;2016;;Moção;;Júlio Gasparette;;Moção de Aplausos;;Arquivada
;;;;;;;;;;
160;   ;2016;;Moção;;José Laerte;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
159;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
158;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
157;   ;2016;;Moção;;Júlio Gasparette;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
156;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
155;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
154;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
153;   ;2016;;Moção;;José Laerte;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
152;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
151;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplasuso;;Arquivada
;;;;;;;;;;
150;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
149;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
148;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
147;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
146;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
145;   ;2016;;Moção;;;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
144;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
143;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
142;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
141;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
140;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
139;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
138;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
137;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
136;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
135;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
134;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
133;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
132;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
131;   ;2016;;Moção;;;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
130;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
129;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
128;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
127;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
126;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
125;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
124;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
123;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
122;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
121;   ;2016;;Moção;;Rodrigo Mattos;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
120;   ;2016;;Moção;;Rodrigo Mattos;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
119;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
118;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
117;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
116;   ;2016;;Moção;;Júlio Gasparette;;Moção de Aplausos;;Arquivada
;;;;;;;;;;
115;   ;2016;;Moção;;Chico Evangelista;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
114;   ;2016;;Moção;;Chico Evangelista;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
113;   ;2016;;Moção;;José Emanuel;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
112;   ;2016;;Moção;;Júlio Gasparette;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
111;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
110;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
109;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
108;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
107;   ;2016;;Moção;;Dr. Antônio Aguiar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
106;   ;2016;;Moção;;Dr. Antônio Aguiar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
105;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
104;   ;2016;;Moção;;Cido Reis;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
103;   ;2016;;Moção;;José Emanuel;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
102;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
101;   ;2016;;Moção;;Oliveira Tresse;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
100;   ;2016;;Moção;;Dr. Fiorilo;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
99;   ;2016;;Moção;;Dr. Antônio Aguiar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
98;   ;2016;;Moção;;José Laerte;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
97;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
96;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
95;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
94;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
93;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
92;   ;2016;;Moção;;Rodrigo Mattos;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
91;   ;2016;;Moção;;Dr. Fiorilo;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
90;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
89;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
87;   ;2016;;Moção;;Dr. Antônio Aguiar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
86;   ;2016;;Moção;;Betão;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
85;   ;2016;;Moção;;Rodrigo Mattos;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
84;   ;2016;;Moção;;Júlio Gasparette;;Moção de Pesar;;Arquivada
;;;;;;;;;;
83;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
82;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
81;   ;2016;;Moção;;Júlio Gasparette;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
80;   ;2016;;Moção;;José Laerte;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
79;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
78;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
77;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
76;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
75;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
74;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
73;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
72;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
71;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
70;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
69;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
68;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
67;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
66;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
65;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
64;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
63;   ;2016;;Moção;;Ana Rossignoli, Dr. Antônio Aguiar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
62;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
61;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
60;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
59;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
58;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
57;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
56;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
55;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
54;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
53;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
52;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
51;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
50;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
49;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
48;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
47;   ;2016;;Moção;;Ana Rossignoli;;Moção de Aplausos;;Arquivada
;;;;;;;;;;
46;   ;2016;;Moção;;Nilton Militão;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
45;   ;2016;;Moção;;José Emanuel;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
44;   ;2016;;Moção;;José Emanuel;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
43;   ;2016;;Moção;;Pardal;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
42;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplausos;;Arquivada
;;;;;;;;;;
41;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
40;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
39;   ;2016;;Moção;;Leo de Oliveira;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
38;   ;2016;;Moção;;Jucelio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
37;   ;2016;;Moção;;Rodrigo Mattos;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
36;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
34;   ;2016;;Moção;;Wanderson Castelar;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
33;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
32;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
31;   ;2016;;Moção;;Zé Márcio;;Moção de Aplauso;;Arquivada
;;;;;;;;;;
